*HDR 0000063 onsitebfservice_CA_20120709.csv 20120709
"2537","R861NGP","L00",20100727,20100623,"41JPQZB  ","   ","L6R 1V2","649","31","N",,"20102264184   ",,,,,,,,"ONTARIO",
"2815","R8FFNYM","L00",20100727,20100623,"41JPQZZ  ","   ","L4W 4Y9","649","31","N",,"20102264185   ",,,,,,,,"ONTARIO",
"9165","V6ECR99","L00",20100727,20100627,"41JPQ3G  ","   ","M2M 3X4","649","33","N",,"20102264186   ",,,,,,,,"ONTARIO",
"2516","R8317LX","L00",20100727,20100625,"41JPQ9F  ","   ","V6K 2L8","649","31","N",,"20102264198   ",,,,,,,,"BRITISH COLUMBIA",
"8810","LKVDRY3","L00",20100727,20100623,"41JPRF9  ","   ","L5N 7P2","649","31","N",,"20102264199   ",,,,,,,,"ONTARIO",
"8810","LKVDRY3","L00",20100727,20100622,"41JPRF9  ","   ","L5N 7P2","649","31","N",,"20102264200   ",,,,,,,,"ONTARIO",
"6475","R8HTFT6","L00",20100727,20100623,"41JPR2S  ","   ","M2J 5C2","649","31","N",,"20102264201   ",,,,,,,,"ONTARIO",
"6475","L3AKT6B","L00",20100727,20100623,"41JPR3F  ","   ","H2Y 2Z7","649","31","N",,"20102264202   ",,,,,,,,"QUEBEC",
"7417","L3ALL4X","L00",20100727,20100623,"41JPR3Y  ","   ","N2G 4X1","649","31","N",,"20102264203   ",,,,,,,,"ONTARIO",
"7661","L3ABX4G","L00",20100727,20100623,"41JPR33  ","   ","L2W 0A1","649","31","N",,"20102264204   ",,,,,,,,"ONTARIO",
"1952","L3HP749","L00",20100727,20100623,"41JPR4S  ","   ","J5W 1T6","649","31","N",,"20102264205   ",,,,,,,,"QUEBEC",
"6475","L3DCC7H","L00",20100727,20100625,"41JPQ8V  ","   ","L4K 4V8","649","31","N",,"20102264195   ",,,,,,,,"ONTARIO",
"9265","LKMPDD0","L00",20100727,20100625,"41JPQ8Z  ","   ","M6K 3J8","649","31","N",,"20102264196   ",,,,,,,,"ONTARIO",
"6460","L3ABG6D","L00",20100727,20100625,"41JPQ84  ","   ","H2Y 1N9","649","31","N",,"20102264197   ",,,,,,,,"QUEBEC",
"2801","R8WWLZ8","L00",20100727,20100622,"41JPS48  ","   ","M6R 1P9","649","31","N",,"20102264209   ",,,,,,,,"ONTARIO",
"7448","R92911M","L00",20100727,20100624,"41JPTKN  ","   ","H3A 2M1","649","31","N",,"20102264210   ",,,,,,,,"QUEBEC",
"8994","LKDXPV4","L00",20100727,20100623,"41JPVWN  ","   ","J6E 4N1","649","31","N",,"20102264211   ",,,,,,,,"QUEBEC",
"7522","MJ01831","L00",20100727,20100701,"41JPYQ5  ","   ","J1X 7J2","649","31","N",,"20102264212   ",,,,,,,,"QUEBEC",
"2537","R88M0F9","L00",20100727,20100623,"41JPR9Y  ","   ","M1R 3B4","649","31","N",,"20102264206   ",,,,,,,,"ONTARIO",
"6209","MJ06399","L00",20100727,20100623,"41JPR96  ","   ","L4H 1X9","649","31","N",,"20102264207   ",,,,,,,,"ONTARIO",
"2801","R8WWLZ8","L00",20100727,20100623,"41JPS48  ","   ","M6R 1P9","649","31","N",,"20102264208   ",,,,,,,,"ONTARIO",
"8183","LKCVC0R","L00",20100727,20100623,"DLNSW9K ","   ","V1Y2A8 ","649","32","N",,"20102260800   ",,,,,,,,"BRITISH COLUMBIA",
"8183","LPCPVT0","L00",20100727,20100625,"DLNSTBC ","   ","K6V5V6 ","649","32","N",,"20102260801   ",,,,,,,,"ONTARIO",
"8183","LKGRY6P","L00",20100727,20100706,"DLNRPWN ","   ","N4L1V9 ","649","32","N",,"20102260802   ",,,,,,,,"ONTARIO",
"8183","LKFLL0Z","L00",20100727,20100709,"DLNRKNL ","   ","L8G3X7 ","649","32","N",,"20102260803   ",,,,,,,,"ONTARIO",
"8183","LKFHL4H","L00",20100727,20100709,"DLNRKNM ","   ","L6Y5B5 ","649","32","N",,"20102260804   ",,,,,,,,"ONTARIO",
"8183","LKFHL9Z","L00",20100727,20100623,"DLNSRZH ","   ","M2K2E6 ","649","32","N",,"20102260805   ",,,,,,,,"ONTARIO",
"8183","LKGTC7G","L00",20100727,20100621,"DLNTKZS ","   ","L4C0L5 ","649","32","N",,"20102260806   ",,,,,,,,"ONTARIO",
"8183","LKGDP9Y","L00",20100727,20100715,"DLNRCRB ","   ","N3T5N9 ","649","32","N",,"20102260807   ",,,,,,,,"ONTARIO",
"8183","LKCVD0K","L00",20100727,20100623,"DLNSWJG ","   ","M4P2C6 ","649","32","N",,"20102260808   ",,,,,,,,"ONTARIO",
"2767","L3AYV6Y","L00",20100727,20100622,"DLNSWTG ","   ","N6A4S4 ","649","32","N",,"20102260809   ",,,,,,,,"ONTARIO",
