*HDR 0000063 Manual_Approval_Types_20120709.csv 20120709
"20102288352","BLUEDESK"
"20102288353","BLUEDESK"
"20102288354","BLUEDESK"
"20102288355","BLUEDESK"
"20102288356","BLUEDESK"
"20102288357","BLUEDESK"
"20102288358","BLUEDESK"
"20102288359","BLUEDESK"
"20102288360","BLUEDESK"
"20102288361","BLUEDESK"
"20102288362","BLUEDESK"
"20102288422","BN1 ISC"
"20102288429","RB1 ISC"
"20102288433","RB1 ISC"
"20102288438","RB1 ISC"
"20102288486","BN1 ISC"
"20102288498","BN1 ISC"
"20102288527","RB1 ISC"
"20102288529","RB1 ISC"
"20102288547","RB1 ISC"
"20102288549","RB1 ISC"
"20102288551","RB1 ISC"
"20102288553","RB1 ISC"
"20102288566","RB1 ISC"
"20102288567","RB1 ISC"
"20102288572","RB1 ISC"
"20102288573","RB1 ISC"
"20102288575","RB1 ISC"
"20102288581","RB1 ISC"
"20102288583","RB1 ISC"
"20102288608","RB1 ISC"
"20102288617","RB1 ISC"
"20102288619","RB1 ISC"
"20102288622","RB1 ISC"
"20102288623","RB1 ISC"
"20102288857","RB1 ISC"
"20102288858","RB1 ISC"
"20102288876","RB1 ISC"
"20102288877","RB1 ISC"
"20102288888","RB1 ISC"
"20102288889","RB1 ISC"
"20102288901","RB1 ISC"
"20102288910","RB1 ISC"
"20102288915","RB1 ISC"
"20102288925","RB1 ISC"
"20102288933","RB1 ISC"
"20102288934","RB1 ISC"
"20102288935","RB1 ISC"
"20102288936","RB1 ISC"
"20102288938","RB1 ISC"
"20102288948","RB1 ISC"
"20102288950","RB1 ISC"
"20102288954","RB1 ISC"
"20102288959","RB1 ISC"
"20102288961","RB1 ISC"
"20102288966","RB1 ISC"
"20102288976","RB1 ISC"
"20102288993","RB1 ISC"
"20102289029","RB1 ISC"
"20102289037","RB1 ISC"
"20102289038","RB1 ISC"
"20102289042","RB1 ISC"
"20102289043","RB1 ISC"
"20102289070","RB1 ISC"
"20102289074","RB1 ISC"
"20102289075","RB1 ISC"
"20102289087","RB1 ISC"
"20102289090","RB1 ISC"
"20102289103","RB1 ISC"
"20102289110","RB1 ISC"
"20102289119","RB1 ISC"
"20102289134","RB1 ISC"
"20102289135","RB1 ISC"
"20102289136","RB1 ISC"
"20102289150","RB1 ISC"
"20102289153","RB1 ISC"
"20102289167","RB1 ISC"
"20102289174","RB1 ISC"
"20102289176","RB1 ISC"
"20102289182","RB1 ISC"
"20102289192","RB1 ISC"
"20102289202","RB1 ISC"
"20102289208","RB1 ISC"
